osmid,highway,name,oneway,reversed,length,geometry,ref,bridge,lanes,maxspeed,access,junction,tunnel,crime_score
11657518,residential,Hale Street,False,True,110.5498244227626,"LINESTRING (-74.4456348 40.4842362, -74.445585 40.4842049, -74.4453248 40.4840413)",,,,,,,,4.5
574764155,residential,Throop Avenue,False,False,79.32334287874198,"LINESTRING (-74.4456348 40.4842362, -74.4456907 40.484184, -74.4461841 40.4837223, -74.4462265 40.4836827)",,,,,,,,0.0
574764155,residential,Throop Avenue,False,True,79.32753134817325,"LINESTRING (-74.4456348 40.4842362, -74.4455906 40.4842798, -74.445122 40.4847415, -74.4450616 40.4848009)",,,,,,,,0.0
11657518,residential,Hale Street,False,False,560.5174375348649,"LINESTRING (-74.4472634 40.4852143, -74.447342 40.4852625, -74.4487846 40.4861469, -74.4488511 40.4861877)",,,,,,,,4.5
11657518,residential,Hale Street,False,True,570.3694974022386,"LINESTRING (-74.4472634 40.4852143, -74.4471724 40.4851596, -74.4457212 40.4842881, -74.4456348 40.4842362)",,,,,,,,4.5
11662036,residential,Remsen Avenue,False,False,668.8494833184285,"LINESTRING (-74.4472634 40.4852143, -74.4473142 40.4851657, -74.4478428 40.4846606)",,,,,,,,15.0
11662036,residential,Remsen Avenue,False,True,677.649657631782,"LINESTRING (-74.4472634 40.4852143, -74.4467315 40.4857162, -74.4466718 40.4857725)",,,,,,,,15.0
11657520,residential,Hale Street,False,False,381.0653501084425,"LINESTRING (-74.4557366 40.4903753, -74.4568093 40.4910434)",,,,,,,,4.5
1224708406,tertiary,Jersey Avenue,False,True,221.01707062192165,"LINESTRING (-74.4557366 40.4903753, -74.4551359 40.4909354)",(693),,,,,,,3.5
1224708406,tertiary,Jersey Avenue,False,False,217.47422856882187,"LINESTRING (-74.4557366 40.4903753, -74.455973 40.4901609, -74.4563374 40.4898303)",(693),,,,,,,3.5
11657520,residential,Hale Street,False,True,381.0653501084425,"LINESTRING (-74.4568093 40.4910434, -74.4557366 40.4903753)",,,,,,,,4.5
1165362605,secondary,French Street,False,False,221.06126432978667,"LINESTRING (-74.4568093 40.4910434, -74.4573838 40.4908763)",NJ 27;CR 644,,,40 mph,,,,6.5
1165362605,secondary,French Street,False,True,93.84206212227102,"LINESTRING (-74.4568093 40.4910434, -74.456567 40.4911174)",NJ 27;CR 644,,,40 mph,,,,6.5
11657781,residential,Dennis Street,False,False,229.86311336534882,"LINESTRING (-74.4407922 40.4940065, -74.4408101 40.4940727, -74.4410455 40.4949447, -74.4411025 40.4951235, -74.4411093 40.4951379, -74.4411223 40.49516)",,,,,,,,1.5
11661763,residential,Richmond Street,False,False,73.21889709569622,"LINESTRING (-74.4407922 40.4940065, -74.440815 40.4940009, -74.4411723 40.4939134, -74.4415059 40.4938325, -74.4416164 40.4938047)",,,2,,yes,,,0.0
11661763,residential,Richmond Street,False,True,51.51385458773244,"LINESTRING (-74.4407922 40.4940065, -74.4407013 40.4940247, -74.440357 40.4940937, -74.4402031 40.4941245)",,,2,,yes,,,0.0
11657781,residential,Dennis Street,False,True,229.86311336534882,"LINESTRING (-74.4411223 40.49516, -74.4411093 40.4951379, -74.4411025 40.4951235, -74.4410455 40.4949447, -74.4408101 40.4940727, -74.4407922 40.4940065)",,,,,,,,1.5
37966641,residential,Hiram Square,True,False,13.130581429810718,"LINESTRING (-74.4411223 40.49516, -74.4410876 40.4951732, -74.4410598 40.4951938, -74.4410417 40.4952199, -74.4410349 40.495249)",,,,,,roundabout,,0.0
23579027,secondary,Livingston Avenue,False,False,184.5067830862544,"LINESTRING (-74.4622064 40.4759246, -74.4623047 40.4758303, -74.4627483 40.4754044)",NJ 26,,3,,,,,3.0
23579027,secondary,Livingston Avenue,False,True,146.4456100184267,"LINESTRING (-74.4622064 40.4759246, -74.4621301 40.4759979, -74.4617763 40.4763375)",NJ 26,,3,,,,,3.0
11657852,residential,Henry Avenue,False,False,35.38965236420572,"LINESTRING (-74.4791035 40.4819264, -74.4790489 40.4818718, -74.4788505 40.4816729)",,,,,,,,0.0
11665273,residential,Roosevelt Avenue,False,False,154.00898230059215,"LINESTRING (-74.4791035 40.4819264, -74.479182 40.48188, -74.4792913 40.4818153, -74.4796414 40.4816191, -74.4797717 40.481546, -74.4798327 40.4815118)",,,,,,,,2.0
11665273,residential,Roosevelt Avenue,False,True,150.43287075981758,"LINESTRING (-74.4791035 40.4819264, -74.4790401 40.4819637, -74.4784601 40.4823044, -74.4784018 40.4823419)",,,,,,,,2.0
11657852,residential,Henry Avenue,False,True,35.38965236420572,"LINESTRING (-74.4788505 40.4816729, -74.4790489 40.4818718, -74.4791035 40.4819264)",,,,,,,,0.0
11658043,residential,Industrial Drive,False,False,328.7759095001842,"LINESTRING (-74.4856174 40.4788353, -74.4852826 40.4786679, -74.4849624 40.4785004, -74.484806 40.4784186, -74.4843517 40.478181, -74.4833988 40.4776826, -74.4832477 40.4776056, -74.4830708 40.4775111, -74.4824098 40.4771653)",,,,,,,,0.0
1098240819,secondary,Somerset Street,False,False,1173.0813812298575,"LINESTRING (-74.4856174 40.4788353, -74.4857282 40.4786985, -74.4860361 40.4783458, -74.486094 40.4782808, -74.4868208 40.4774636, -74.487242 40.47699)",NJ 27,,,40 mph,,,,7.5
"[836485594, 11658043, 836485595]",residential,Industrial Drive,False,False,196.15031718764453,"LINESTRING (-74.4824098 40.4771653, -74.4813879 40.4766221, -74.4811811 40.4765182, -74.4807248 40.4762879, -74.4806447 40.4762624, -74.4805679 40.4762471, -74.4804573 40.4762503)",,,,,,,,0.0
11658043,residential,Industrial Drive,False,True,328.7759095001842,"LINESTRING (-74.4824098 40.4771653, -74.4830708 40.4775111, -74.4832477 40.4776056, -74.4833988 40.4776826, -74.4843517 40.478181, -74.484806 40.4784186, -74.4849624 40.4785004, -74.4852826 40.4786679, -74.4856174 40.4788353)",,,,,,,,0.0
11672879,residential,Terminal Road,False,True,615.3356460205067,"LINESTRING (-74.4824098 40.4771653, -74.4827955 40.4767333, -74.4829609 40.4765469, -74.4831553 40.4763298, -74.48337 40.47609, -74.4834425 40.4760054, -74.4836396 40.4757753, -74.483925 40.475442, -74.483955 40.4754159, -74.4842076 40.4751955, -74.4843163 40.4751006, -74.484466 40.47497, -74.4845697 40.474921, -74.4847914 40.4748162, -74.4850762 40.4746715, -74.4851652 40.4746037, -74.4853843 40.4744368, -74.4856014 40.474246, -74.4857933 40.4740472, -74.4858672 40.4739707, -74.4861838 40.4736476, -74.4862466 40.4735776, -74.4863307 40.473484, -74.486891 40.47286)",,,,,,,,0.0
11658149,residential,Edgebrook Road,False,False,138.44683595929015,"LINESTRING (-74.4102341 40.48417, -74.4101306 40.4841559, -74.4100099 40.4841661, -74.4098558 40.4841988, -74.408857 40.484771)",,,,,,,,0.0
"[11658149, 11655855]",residential,Edgebrook Road,False,True,297.7113412518608,"LINESTRING (-74.4102341 40.48417, -74.4103417 40.4842031, -74.4104697 40.4842877, -74.4107834 40.4845898, -74.4109236 40.4846428, -74.4110526 40.4846534, -74.4111581 40.4846519, -74.4112822 40.4846335, -74.4118277 40.4843583, -74.4120602 40.4842676, -74.4122981 40.4841939, -74.4127698 40.4840785, -74.4128036 40.4840705, -74.4128351 40.4840569, -74.4128599 40.4840387, -74.4128746 40.4840125, -74.4128798 40.4839878, -74.4128921 40.4838081, -74.4129009 40.4837667, -74.4129158 40.4837118)",,,,,,,,0.0
11677105,residential,Lansing Place,False,False,67.32693419093138,"LINESTRING (-74.4102341 40.48417, -74.4102148 40.4841147, -74.4101843 40.4840623, -74.4098113 40.4836616)",,,,,,,,0.0
11658149,residential,Edgebrook Road,False,True,138.44683595929015,"LINESTRING (-74.408857 40.484771, -74.4098558 40.4841988, -74.4100099 40.4841661, -74.4101306 40.4841559, -74.4102341 40.48417)",,,,,,,,0.0
11671962,residential,Pennington Road,False,False,46.63542505863565,"LINESTRING (-74.408857 40.484771, -74.4086681 40.4846604, -74.4084387 40.4844984)",,,,,,,,0.0
11671962,residential,Pennington Road,False,True,149.14343368669614,"LINESTRING (-74.408857 40.484771, -74.4096928 40.4851572, -74.4103807 40.4854457)",,,,,,,,0.0
11658166,residential,Goodale Circle,False,False,384.8794753737704,"LINESTRING (-74.4076949 40.4832742, -74.4077855 40.4831991, -74.4078983 40.4830978, -74.407995 40.4829785, -74.4080483 40.4828876, -74.4080905 40.4827814, -74.4081169 40.4826592, -74.4081137 40.4825622, -74.4080917 40.4824423, -74.4080413 40.4823033, -74.4079791 40.4821843, -74.4078791 40.482062, -74.4077525 40.4819682, -74.4076059 40.4818896, -74.4073997 40.4818115, -74.4072097 40.4817743, -74.4070051 40.4817612, -74.4068338 40.4817791, -74.4066393 40.4818245, -74.406478 40.4818902, -74.4063092 40.4819788, -74.4062059 40.4820624, -74.4061217 40.4821575, -74.4060397 40.4822805, -74.40598 40.4824021, -74.4059476 40.4825381, -74.4059484 40.4826877)",,,,,,,,0.0
11671962,residential,Pennington Road,False,False,168.90220599452348,"LINESTRING (-74.4076949 40.4832742, -74.407506 40.4830969, -74.4073304 40.4829878, -74.4071144 40.4828725, -74.4069262 40.482805, -74.4067316 40.4827484, -74.4065356 40.482713, -74.4063252 40.482696, -74.4059484 40.4826877)",,,,,,,,0.0
11671962,residential,Pennington Road,False,True,151.34146450978022,"LINESTRING (-74.4076949 40.4832742, -74.407842 40.4834719, -74.4079278 40.4836311, -74.4080103 40.4839001, -74.4080686 40.4840291, -74.4081484 40.4841657, -74.408241 40.4842876, -74.4084387 40.4844984)",,,,,,,,0.0
11658166,residential,Goodale Circle,False,True,384.8794753737705,"LINESTRING (-74.4059484 40.4826877, -74.4059476 40.4825381, -74.40598 40.4824021, -74.4060397 40.4822805, -74.4061217 40.4821575, -74.4062059 40.4820624, -74.4063092 40.4819788, -74.406478 40.4818902, -74.4066393 40.4818245, -74.4068338 40.4817791, -74.4070051 40.4817612, -74.4072097 40.4817743, -74.4073997 40.4818115, -74.4076059 40.4818896, -74.4077525 40.4819682, -74.4078791 40.482062, -74.4079791 40.4821843, -74.4080413 40.4823033, -74.4080917 40.4824423, -74.4081137 40.4825622, -74.4081169 40.4826592, -74.4080905 40.4827814, -74.4080483 40.4828876, -74.407995 40.4829785, -74.4078983 40.4830978, -74.4077855 40.4831991, -74.4076949 40.4832742)",,,,,,,,0.0
11671962,residential,Pennington Road,False,True,168.90220599452348,"LINESTRING (-74.4059484 40.4826877, -74.4063252 40.482696, -74.4065356 40.482713, -74.4067316 40.4827484, -74.4069262 40.482805, -74.4071144 40.4828725, -74.4073304 40.4829878, -74.407506 40.4830969, -74.4076949 40.4832742)",,,,,,,,0.0
"[11673968, 11671962]",residential,"['Voorhees Road', 'Pennington Road']",False,"[False, True]",440.1912144208225,"LINESTRING (-74.4059484 40.4826877, -74.4051566 40.4826913, -74.405025 40.4827076, -74.404856 40.482754, -74.404745 40.4828095, -74.404634 40.4829009, -74.4045535 40.4830109, -74.4045038 40.4831146, -74.404486 40.4832351, -74.4044898 40.483305, -74.4045089 40.4834029, -74.4045536 40.4834875, -74.4046471 40.4835852, -74.4047563 40.4836602, -74.4048894 40.4837151, -74.4050096 40.4837504, -74.405141 40.4837736, -74.4061588 40.4838185, -74.406348 40.4838628, -74.4064649 40.4839262, -74.4065779 40.4840103, -74.4066527 40.4840986, -74.4066964 40.4841853, -74.4067758 40.4844513, -74.406814 40.4845477)",,,,,,,,0.0
11671694,residential,Brookside Avenue,False,False,121.27563262705871,"LINESTRING (-74.4579391 40.4938122, -74.4588752 40.4936642)",,,,,,,,1.0
11658351,residential,Maple Street,False,True,166.4545018718107,"LINESTRING (-74.4579391 40.4938122, -74.4569184 40.4926459, -74.4569003 40.492635, -74.4568196 40.4925862)",,,,,,,,0.0
11671694,residential,Brookside Avenue,False,True,126.73208373083705,"LINESTRING (-74.4579391 40.4938122, -74.457057 40.4939624, -74.4569641 40.4939782)",,,,,,,,1.0
11658531,residential,Hampton Road,False,True,52.828004615532585,"LINESTRING (-74.485077 40.47583, -74.4854849 40.4760486, -74.4855876 40.4761036)",,,,,,,,0.0
11658539,residential,Tabernacle Way,False,False,69.11781441125252,"LINESTRING (-74.4404715 40.490613, -74.4403761 40.4906372, -74.4403326 40.4906482, -74.4401043 40.4907328, -74.4397883 40.4908498, -74.4397294 40.4908716)",,,2,,,,,0.0
272967356,residential,Neilson Street,False,False,74.8783678538715,"LINESTRING (-74.4404715 40.490613, -74.4400948 40.4900522, -74.4400698 40.4900129)",,,,,,,,0.0
580636306,residential,Tabernacle Way,True,False,51.32579957262145,"LINESTRING (-74.4410241 40.4904244, -74.4406416 40.4905697, -74.4406098 40.4905778, -74.4404715 40.490613)",,,,,,,,0.0
375631266,tertiary,George Street,False,False,286.2273239324305,"LINESTRING (-74.4418579 40.4900807, -74.4418974 40.490138, -74.4422766 40.4906888)",CR 527,,,,,,,5.5
580636306,residential,Tabernacle Way,True,False,80.38300409674308,"LINESTRING (-74.4418579 40.4900807, -74.4417845 40.4901244, -74.4417112 40.4901623, -74.4410241 40.4904244)",,,,,,,,0.0
"[580636307, 11662036, 581668351]",residential,Remsen Avenue,False,False,835.47356232822,"LINESTRING (-74.4418579 40.4900807, -74.4419387 40.4900337, -74.441954 40.4900248, -74.4421064 40.4899504, -74.4422595 40.4898787, -74.4424488 40.4897742, -74.4427652 40.4895346)",,,,,,,,15.0
796792680,tertiary,George Street,False,True,283.0986607287299,"LINESTRING (-74.4418579 40.4900807, -74.4417896 40.4899788, -74.4414856 40.4895247, -74.4414523 40.4894759)",CR 527,,,,,,,5.5
574762698,residential,South Ward Street,True,False,267.8501244236752,"LINESTRING (-74.4442555 40.4769653, -74.446752 40.4784473)",,,,,,,,0.0
"[11658577, 11671524]",residential,"['South Ward Street', 'Reservoir Avenue']",False,"[False, True]",274.33536948266743,"LINESTRING (-74.4442555 40.4769653, -74.443842 40.476715, -74.4432051 40.4763757, -74.442942 40.476653, -74.442758 40.47684, -74.442166 40.477445, -74.442086 40.477527, -74.442032 40.477535)",,,,,,,,0.0
11675482,residential,North Ward Street,False,False,156.75211792638524,"LINESTRING (-74.446752 40.4784473, -74.4482084 40.4793191)",,,,,,,,0.0
11677495,tertiary,Georges Road,False,True,65.39837261439358,"LINESTRING (-74.446752 40.4784473, -74.4462373 40.4788862)",,,,,,,,0.0
1223516859,tertiary,Georges Road,True,False,39.1352605104409,"LINESTRING (-74.446752 40.4784473, -74.4468742 40.4783715, -74.4469492 40.478299, -74.4470357 40.4781757)",,,,,,,,0.0
11658588,residential,South Pennington Road,False,False,363.3808697931962,"LINESTRING (-74.4033472 40.4836429, -74.4034752 40.483601, -74.4036685 40.4835347, -74.4038212 40.483471, -74.4038625 40.4834396, -74.403881 40.4833875, -74.4038742 40.4833216, -74.403857 40.4832442, -74.403611 40.4826555, -74.4035804 40.4825367, -74.4035814 40.4824464, -74.4036112 40.482354, -74.403676 40.482271, -74.4037407 40.4821978, -74.4038241 40.4821275, -74.4039601 40.4820462, -74.4047197 40.4818324, -74.4048636 40.4817689, -74.4049619 40.4816953, -74.4050482 40.4816108, -74.4051134 40.4815058, -74.4051428 40.481408, -74.4051514 40.4812891)",,,,,,,,0.0
11658590,residential,South Pennington Road,False,True,187.1966551678131,"LINESTRING (-74.4033472 40.4836429, -74.4032217 40.4836519, -74.4030808 40.4836404, -74.4029737 40.4836521, -74.4028882 40.483685, -74.4028232 40.4837411, -74.4023309 40.4842908, -74.4018745 40.4847614)",,,,,,,,0.0
588951507,residential,Tunison Road,False,True,198.9441360926013,"LINESTRING (-74.4033472 40.4836429, -74.403436 40.483805, -74.4035541 40.4839572, -74.4036731 40.4840848, -74.4038333 40.484211, -74.4040255 40.4843177, -74.4046791 40.484584, -74.4048266 40.4846611, -74.4049261 40.4847276, -74.4050191 40.4848284)",,,,,,,,0.0
11658590,residential,South Pennington Road,False,False,110.58024167024662,"LINESTRING (-74.4010424 40.4855285, -74.4018745 40.4847614)",,,,,,,,0.0
"[11664851, 11658590]",residential,"['South Pennington Road', 'North Pennington Road']",False,True,183.5932765051916,"LINESTRING (-74.4010424 40.4855285, -74.4005976 40.4859688, -74.4005479 40.4860406, -74.4005271 40.4861236, -74.400535 40.486203, -74.4005755 40.4862886, -74.4006478 40.4863619, -74.4007317 40.4864188, -74.400849 40.486462, -74.401007 40.4865119, -74.4012152 40.4865554, -74.401462 40.4865776)",,,,,,,,0.0
11662223,residential,Stockton Road,False,True,271.8912789108894,"LINESTRING (-74.4010424 40.4855285, -74.4014109 40.4857465, -74.401545 40.4857953, -74.4016817 40.4858188, -74.4018088 40.4858287, -74.4019481 40.4858172, -74.4036316 40.485512, -74.4037303 40.4854823, -74.4040291 40.4853371)",,,,,,,,0.0
11658590,residential,South Pennington Road,False,True,110.58024167024662,"LINESTRING (-74.4018745 40.4847614, -74.4010424 40.4855285)",,,,,,,,0.0
11658590,residential,South Pennington Road,False,False,187.1966551678131,"LINESTRING (-74.4018745 40.4847614, -74.4023309 40.4842908, -74.4028232 40.4837411, -74.4028882 40.483685, -74.4029737 40.4836521, -74.4030808 40.4836404, -74.4032217 40.4836519, -74.4033472 40.4836429)",,,,,,,,0.0
11659313,residential,Prentiss Road,False,True,213.0353381364774,"LINESTRING (-74.4018745 40.4847614, -74.4021678 40.4849461, -74.4022682 40.4849869, -74.4023914 40.4850083, -74.4024883 40.4850124, -74.4026056 40.4850024, -74.4030791 40.4849097, -74.4032037 40.4848988, -74.4033558 40.484907, -74.4034904 40.484927, -74.4036156 40.48497, -74.4037184 40.4850258, -74.4038092 40.4850962, -74.4040291 40.4853371)",,,,,,,,0.0
11658640,residential,Charles Street,False,False,203.043049714171,"LINESTRING (-74.4593786 40.4786516, -74.4594857 40.4787167, -74.4598992 40.4789672, -74.460145 40.4791192, -74.4604265 40.4792934, -74.460833 40.4795449, -74.4611636 40.4797494, -74.4611748 40.4797595, -74.4612314 40.4798105)",,,,,,,,0.0
23579037,secondary,Livingston Avenue,False,False,188.79464652091926,"LINESTRING (-74.4593786 40.4786516, -74.4594293 40.4786029, -74.4594804 40.4785538, -74.4596711 40.4783705, -74.4597891 40.478257, -74.4598689 40.4781802, -74.4599326 40.478119)",CR 691,,,,,,,3.0
23579037,secondary,Livingston Avenue,False,True,192.34727037420012,"LINESTRING (-74.4593786 40.4786516, -74.4593197 40.4787083, -74.4588548 40.4791554, -74.4588143 40.4791943)",CR 691,,,,,,,3.0
11658640,residential,Charles Street,False,True,203.043049714171,"LINESTRING (-74.4612314 40.4798105, -74.4611748 40.4797595, -74.4611636 40.4797494, -74.460833 40.4795449, -74.4604265 40.4792934, -74.460145 40.4791192, -74.4598992 40.4789672, -74.4594857 40.4787167, -74.4593786 40.4786516)",,,,,,,,0.0
11658954,residential,Joyce Kilmer Avenue,False,False,150.70281017324746,"LINESTRING (-74.4612314 40.4798105, -74.4611684 40.4798716, -74.4606814 40.4803436)",,,,,,,,2.0
11658954,residential,Joyce Kilmer Avenue,False,True,151.06483009570184,"LINESTRING (-74.4612314 40.4798105, -74.4612876 40.4797523, -74.4615284 40.4795028, -74.46176 40.479263)",,,,,,,,2.0
11658779,residential,Wilcox Road,False,False,147.32183549438594,"LINESTRING (-74.4121714 40.486543, -74.4122155 40.4867441, -74.4122237 40.4868418, -74.4122131 40.486922, -74.4121854 40.4870135, -74.412133 40.4871085, -74.4120662 40.4871999, -74.4115608 40.4877129)",,,,,,,,0.0
11672867,residential,Tunison Road,False,False,196.811995194467,"LINESTRING (-74.4121714 40.486543, -74.4118355 40.4865972, -74.4116118 40.4866156, -74.4113739 40.486617, -74.4108422 40.4865902, -74.4105648 40.4865808, -74.4103331 40.486593, -74.4100778 40.4866157, -74.4098593 40.4866413)",,,,,,,,0.0
11672867,residential,Tunison Road,False,True,124.29138205805975,"LINESTRING (-74.4121714 40.486543, -74.4124076 40.4864708, -74.4126242 40.486385, -74.4127868 40.4863083, -74.4129626 40.4861989, -74.4131102 40.4860823, -74.4133278 40.485884)",,,,,,,,0.0
11658779,residential,Wilcox Road,False,False,95.91721594122488,"LINESTRING (-74.4115608 40.4877129, -74.4114194 40.4878643, -74.4112312 40.4879985, -74.4109926 40.4881263, -74.4106889 40.4882429)",,,,,,,,0.0
11658779,residential,Wilcox Road,False,True,147.32183549438597,"LINESTRING (-74.4115608 40.4877129, -74.4120662 40.4871999, -74.412133 40.4871085, -74.4121854 40.4870135, -74.4122131 40.486922, -74.4122237 40.4868418, -74.4122155 40.4867441, -74.4121714 40.486543)",,,,,,,,0.0
11674825,residential,Halstead Road,False,False,306.0309597751298,"LINESTRING (-74.4115608 40.4877129, -74.4110856 40.4874437, -74.410927 40.4873798, -74.4107761 40.4873448, -74.410573 40.487321, -74.4103944 40.487321, -74.4102323 40.4873436, -74.4081868 40.487822)",,,,,,,,0.0
11665536,residential,Hobart Road,False,False,36.09487440045966,"LINESTRING (-74.4106889 40.4882429, -74.4108403 40.4885464)",,,,,,,,0.0
11658779,residential,Wilcox Road,False,False,240.48220634978605,"LINESTRING (-74.4106889 40.4882429, -74.4104732 40.4882854, -74.4102196 40.4883171, -74.4089991 40.4883339, -74.408798 40.4883164, -74.4086198 40.4882614, -74.408455 40.4881789, -74.4083339 40.4880891, -74.4082446 40.4879568, -74.4081868 40.487822)",,,,,,,,0.0
11658779,residential,Wilcox Road,False,True,95.91721594122488,"LINESTRING (-74.4106889 40.4882429, -74.4109926 40.4881263, -74.4112312 40.4879985, -74.4114194 40.4878643, -74.4115608 40.4877129)",,,,,,,,0.0
11658779,residential,Wilcox Road,False,False,82.76387734233646,"LINESTRING (-74.4081868 40.487822, -74.407899 40.4871106)",,,,,,,,0.0
11658779,residential,Wilcox Road,False,True,240.48220634978605,"LINESTRING (-74.4081868 40.487822, -74.4082446 40.4879568, -74.4083339 40.4880891, -74.408455 40.4881789, -74.4086198 40.4882614, -74.408798 40.4883164, -74.4089991 40.4883339, -74.4102196 40.4883171, -74.4104732 40.4882854, -74.4106889 40.4882429)",,,,,,,,0.0
11674825,residential,Halstead Road,False,True,306.0309597751299,"LINESTRING (-74.4081868 40.487822, -74.4102323 40.4873436, -74.4103944 40.487321, -74.410573 40.487321, -74.4107761 40.4873448, -74.410927 40.4873798, -74.4110856 40.4874437, -74.4115608 40.4877129)",,,,,,,,0.0
11658779,residential,Wilcox Road,False,True,82.76387734233646,"LINESTRING (-74.407899 40.4871106, -74.4081868 40.487822)",,,,,,,,0.0
11672867,residential,Tunison Road,False,True,173.80155102203108,"LINESTRING (-74.407899 40.4871106, -74.4098593 40.4866413)",,,,,,,,0.0
11672867,residential,Tunison Road,False,False,160.44516527845923,"LINESTRING (-74.407899 40.4871106, -74.4070723 40.4873101, -74.4069602 40.487331, -74.4068421 40.4873459, -74.4067247 40.4873504, -74.4066022 40.4873491, -74.4064836 40.4873387, -74.4063219 40.4873059, -74.406235 40.4872802, -74.4061411 40.4872477, -74.4060823 40.4872167)",,,,,,,,0.0
11658948,residential,Joyce Kilmer Avenue,False,False,153.37527977807213,"LINESTRING (-74.465232 40.475986, -74.46525 40.475969, -74.465355 40.475864, -74.4658141 40.4754575)",,,,,,,,2.0
11658948,residential,Joyce Kilmer Avenue,False,True,159.2453202240983,"LINESTRING (-74.465232 40.475986, -74.4648899 40.4763186, -74.464652 40.47655)",,,,,,,,2.0
11662092,residential,5th Street,False,True,203.15919412282432,"LINESTRING (-74.465232 40.475986, -74.4651736 40.4759514, -74.4633365 40.4748639)",,,,,,,,0.0
11658948,residential,Joyce Kilmer Avenue,False,False,154.22067541348417,"LINESTRING (-74.4658141 40.4754575, -74.4663841 40.4749163)",,,,,,,,2.0
11658948,residential,Joyce Kilmer Avenue,False,True,153.37527977807213,"LINESTRING (-74.4658141 40.4754575, -74.465355 40.475864, -74.46525 40.475969, -74.465232 40.475986)",,,,,,,,2.0
11670863,residential,6th Street,False,True,199.46375652916947,"LINESTRING (-74.4658141 40.4754575, -74.4657392 40.475412, -74.4639745 40.4743352)",,,,,,,,0.0
11658948,residential,Joyce Kilmer Avenue,False,False,152.88031446315733,"LINESTRING (-74.4663841 40.4749163, -74.4669465 40.4743782)",,,,,,,,2.0
11658948,residential,Joyce Kilmer Avenue,False,True,154.22067541348417,"LINESTRING (-74.4663841 40.4749163, -74.4658141 40.4754575)",,,,,,,,2.0
11668821,residential,7th Street,False,True,193.7787626225557,"LINESTRING (-74.4663841 40.4749163, -74.466306 40.4748679, -74.4647163 40.4738946, -74.4646014 40.4738218)",,,,,,,,0.0
11658948,residential,Joyce Kilmer Avenue,False,True,152.88031446315733,"LINESTRING (-74.4669465 40.4743782, -74.4663841 40.4749163)",,,,,,,,2.0
11658948,residential,Joyce Kilmer Avenue,False,False,162.89251801373572,"LINESTRING (-74.4669465 40.4743782, -74.4669895 40.474337, -74.4675481 40.4738063)",,,,,,,,2.0
11676407,residential,8th Street,False,True,189.00061127763016,"LINESTRING (-74.4669465 40.4743782, -74.4668679 40.4743317, -74.4653417 40.4733979, -74.4653229 40.4733864, -74.4651791 40.4733487)",,,,,,,,0.0
11658948,residential,Joyce Kilmer Avenue,False,False,484.2323127284433,"LINESTRING (-74.4675481 40.4738063, -74.4676164 40.4737407, -74.4677392 40.4736229, -74.4679014 40.4734717, -74.4679927 40.4733867, -74.4685811 40.4728384, -74.4687206 40.4727082, -74.469354 40.472117)",,,,,,,,2.0
11658948,residential,Joyce Kilmer Avenue,False,True,162.89251801373572,"LINESTRING (-74.4675481 40.4738063, -74.4669895 40.474337, -74.4669465 40.4743782)",,,,,,,,2.0
11660016,residential,9th Street,False,True,181.9184669878849,"LINESTRING (-74.4675481 40.4738063, -74.4674827 40.4737681, -74.4673029 40.4736587, -74.4671415 40.4735552, -74.4670023 40.4734721, -74.4662663 40.4730252, -74.4660332 40.4728837, -74.4659883 40.4728564, -74.4658725 40.4727809)",,,,,,,,0.0
11658948,residential,Joyce Kilmer Avenue,False,True,484.2323127284433,"LINESTRING (-74.469354 40.472117, -74.4687206 40.4727082, -74.4685811 40.4728384, -74.4679927 40.4733867, -74.4679014 40.4734717, -74.4677392 40.4736229, -74.4676164 40.4737407, -74.4675481 40.4738063)",,,,,,,,2.0
11666485,residential,12th Street,False,True,165.98493457659114,"LINESTRING (-74.469354 40.472117, -74.4679753 40.471279, -74.467821 40.4711852)",,,,,,,,0.0
588915716,secondary,French Street,False,False,991.9779170013318,"LINESTRING (-74.4481777 40.4953853, -74.4483441 40.4953137, -74.4487549 40.495137, -74.4500742 40.4945695, -74.4505087 40.4943826, -74.4505802 40.4943518)",NJ 27;CR 644,,,40 mph,,,,6.5
1020488491,secondary,French Street,False,True,520.1446981550974,"LINESTRING (-74.4481777 40.4953853, -74.4480414 40.49545, -74.4477796 40.4955741, -74.4473829 40.4957317, -74.4471517 40.4958358, -74.4469212 40.4959304)",NJ 27;CR 644,,,40 mph,,,,6.5
1432111200,residential,Joyce Kilmer Avenue North,False,False,90.9362515101057,"LINESTRING (-74.4481777 40.4953853, -74.4481566 40.4952947, -74.4480686 40.4949166, -74.4480388 40.4947949, -74.4479945 40.4946303, -74.4479813 40.4945813)",,,,,,,,0.0
1213095700,residential,Paterson Street,False,False,103.10187032394626,"LINESTRING (-74.4479813 40.4945813, -74.4479021 40.4945933, -74.447503 40.4946538)",,,,,,,,3.0
"[1213095700, 1213095701, 201332101]",residential,Paterson Street,False,True,535.085848453219,"LINESTRING (-74.4479813 40.4945813, -74.4480567 40.4945699, -74.448322 40.4945297, -74.4485705 40.494492, -74.4485815 40.4944903, -74.4488992 40.4944421, -74.4489243 40.4944383, -74.4497379 40.494315, -74.449853 40.4942975, -74.4500048 40.4942745, -74.4504636 40.494205)",,,,,,,,3.0
